SISTEMA,TARIFA,CIA,MES,FEE,P1,P2,P3,P4,P5,P6
CANARIAS,6.2TD,IGNIS,2022-06-01, 30 MARE PLUS 1 ,0.0,0.0,0.0,0.302004,0.284903,0.234366
CANARIAS,6.2TD,IGNIS,2022-05-01, 30 MARE PLUS 1 ,0.0,0.0,0.0,0.320674,0.300291,0.25362
CANARIAS,6.2TD,IGNIS,2022-04-01, 30 MARE PLUS 1 ,0.0,0.0,0.0,0.325305,0.297858,0.25422
CANARIAS,6.2TD,IGNIS,2022-03-01, 30 MARE PLUS 1 ,0.0,0.456065,0.0,0.40977,0.0,0.32947
CANARIAS,6.2TD,IGNIS,2022-02-01, 30 MARE PLUS 1 ,0.0,0.331991,0.0,0.300005,0.0,0.244525
CANARIAS,6.2TD,IGNIS,2022-01-01, 30 MARE PLUS 1 ,0.0,0.336996,0.0,0.301449,0.0,0.254837
CANARIAS,6.2TD,IGNIS,2022-12-01, 4 MARE KIT 2 ,0.0,0.155527,0.139866,0.0,0.0,0.149118
CANARIAS,6.2TD,IGNIS,2022-11-01, 4 MARE KIT 2 ,0.0,0.196352,0.18413,0.0,0.0,0.152865
CANARIAS,6.2TD,IGNIS,2022-10-01, 4 MARE KIT 2 ,0.230466,0.0,0.210517,0.0,0.0,0.167263
CANARIAS,6.2TD,IGNIS,2022-09-01, 4 MARE KIT 2 ,0.248351,0.0,0.220241,0.0,0.0,0.165887
CANARIAS,6.2TD,IGNIS,2022-08-01, 4 MARE KIT 2 ,0.260113,0.0,0.240714,0.0,0.0,0.192286
CANARIAS,6.2TD,IGNIS,2022-07-01, 4 MARE KIT 2 ,0.229855,0.0,0.20899,0.0,0.0,0.170828
CANARIAS,6.2TD,IGNIS,2022-06-01, 4 MARE KIT 2 ,0.0,0.0,0.0,0.2760039999999999,0.258903,0.208366
CANARIAS,6.2TD,IGNIS,2022-05-01, 4 MARE KIT 2 ,0.0,0.0,0.0,0.294674,0.274291,0.22762
CANARIAS,6.2TD,IGNIS,2022-04-01, 4 MARE KIT 2 ,0.0,0.0,0.0,0.299305,0.271858,0.22822
CANARIAS,6.2TD,IGNIS,2022-03-01, 4 MARE KIT 2 ,0.0,0.430065,0.0,0.38377,0.0,0.30347
CANARIAS,6.2TD,IGNIS,2022-02-01, 4 MARE KIT 2 ,0.0,0.305991,0.0,0.274005,0.0,0.218525
CANARIAS,6.2TD,IGNIS,2022-01-01, 4 MARE KIT 2 ,0.0,0.310996,0.0,0.275449,0.0,0.2288369999999999
CANARIAS,6.2TD,IGNIS,2022-12-01, 6 MARE KIT 1 ,0.0,0.157527,0.141866,0.0,0.0,0.151118
CANARIAS,6.2TD,IGNIS,2022-11-01, 6 MARE KIT 1 ,0.0,0.198352,0.18613,0.0,0.0,0.154865
CANARIAS,6.2TD,IGNIS,2022-10-01, 6 MARE KIT 1 ,0.232466,0.0,0.212517,0.0,0.0,0.169263
CANARIAS,6.2TD,IGNIS,2022-09-01, 6 MARE KIT 1 ,0.250351,0.0,0.222241,0.0,0.0,0.167887
CANARIAS,6.2TD,IGNIS,2022-08-01, 6 MARE KIT 1 ,0.262113,0.0,0.2427139999999999,0.0,0.0,0.194286
CANARIAS,6.2TD,IGNIS,2022-07-01, 6 MARE KIT 1 ,0.231855,0.0,0.21099,0.0,0.0,0.172828
CANARIAS,6.2TD,IGNIS,2022-06-01, 6 MARE KIT 1 ,0.0,0.0,0.0,0.278004,0.260903,0.210366
CANARIAS,6.2TD,IGNIS,2022-05-01, 6 MARE KIT 1 ,0.0,0.0,0.0,0.296674,0.276291,0.22962
CANARIAS,6.2TD,IGNIS,2022-04-01, 6 MARE KIT 1 ,0.0,0.0,0.0,0.301305,0.273858,0.23022
CANARIAS,6.2TD,IGNIS,2022-03-01, 6 MARE KIT 1 ,0.0,0.432065,0.0,0.38577,0.0,0.30547
CANARIAS,6.2TD,IGNIS,2022-02-01, 6 MARE KIT 1 ,0.0,0.307991,0.0,0.276005,0.0,0.220525
CANARIAS,6.2TD,IGNIS,2022-01-01, 6 MARE KIT 1 ,0.0,0.312996,0.0,0.277449,0.0,0.230837
CANARIAS,6.2TD,IGNIS,2022-12-01, 8 MARE ZEN 3 ,0.0,0.159527,0.143866,0.0,0.0,0.153118
CANARIAS,6.2TD,IGNIS,2022-11-01, 8 MARE ZEN 3 ,0.0,0.200352,0.18813,0.0,0.0,0.156865
CANARIAS,6.2TD,IGNIS,2022-10-01, 8 MARE ZEN 3 ,0.234466,0.0,0.2145169999999999,0.0,0.0,0.171263
CANARIAS,6.2TD,IGNIS,2022-09-01, 8 MARE ZEN 3 ,0.252351,0.0,0.224241,0.0,0.0,0.169887
CANARIAS,6.2TD,IGNIS,2022-08-01, 8 MARE ZEN 3 ,0.264113,0.0,0.244714,0.0,0.0,0.196286
CANARIAS,6.2TD,IGNIS,2022-07-01, 8 MARE ZEN 3 ,0.233855,0.0,0.2129899999999999,0.0,0.0,0.174828
CANARIAS,6.2TD,IGNIS,2022-06-01, 8 MARE ZEN 3 ,0.0,0.0,0.0,0.280004,0.262903,0.212366
CANARIAS,6.2TD,IGNIS,2022-05-01, 8 MARE ZEN 3 ,0.0,0.0,0.0,0.298674,0.278291,0.23162
CANARIAS,6.2TD,IGNIS,2022-04-01, 8 MARE ZEN 3 ,0.0,0.0,0.0,0.303305,0.275858,0.23222
CANARIAS,6.2TD,IGNIS,2022-03-01, 8 MARE ZEN 3 ,0.0,0.434065,0.0,0.38777,0.0,0.30747
CANARIAS,6.2TD,IGNIS,2022-02-01, 8 MARE ZEN 3 ,0.0,0.309991,0.0,0.278005,0.0,0.222525
CANARIAS,6.2TD,IGNIS,2022-01-01, 8 MARE ZEN 3 ,0.0,0.314996,0.0,0.279449,0.0,0.232837
CANARIAS,6.2TD,IGNIS,2022-12-01,"2,5 MARE KIT 3",0.0,0.154027,0.138366,0.0,0.0,0.147618
CANARIAS,6.2TD,IGNIS,2022-11-01,"2,5 MARE KIT 3",0.0,0.194852,0.18263,0.0,0.0,0.151365
CANARIAS,6.2TD,IGNIS,2022-10-01,"2,5 MARE KIT 3",0.228966,0.0,0.209017,0.0,0.0,0.165763
CANARIAS,6.2TD,IGNIS,2022-09-01,"2,5 MARE KIT 3",0.246851,0.0,0.218741,0.0,0.0,0.164387
CANARIAS,6.2TD,IGNIS,2022-08-01,"2,5 MARE KIT 3",0.258613,0.0,0.239214,0.0,0.0,0.190786
CANARIAS,6.2TD,IGNIS,2022-07-01,"2,5 MARE KIT 3",0.228355,0.0,0.20749,0.0,0.0,0.169328
CANARIAS,6.2TD,IGNIS,2022-06-01,"2,5 MARE KIT 3",0.0,0.0,0.0,0.274504,0.257403,0.206866
CANARIAS,6.2TD,IGNIS,2022-05-01,"2,5 MARE KIT 3",0.0,0.0,0.0,0.293174,0.272791,0.22612
CANARIAS,6.2TD,IGNIS,2022-04-01,"2,5 MARE KIT 3",0.0,0.0,0.0,0.297805,0.270358,0.22672
CANARIAS,6.2TD,IGNIS,2022-03-01,"2,5 MARE KIT 3",0.0,0.428565,0.0,0.38227,0.0,0.30197
CANARIAS,6.2TD,IGNIS,2022-02-01,"2,5 MARE KIT 3",0.0,0.304491,0.0,0.272505,0.0,0.217025
CANARIAS,6.2TD,IGNIS,2022-01-01,"2,5 MARE KIT 3",0.0,0.309496,0.0,0.273949,0.0,0.227337
PENINSULA,2.0TD,ACCIONA,2023-06-01,Cierzo,0.21214992136,0.16535443596,0.1421480301,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-05-01,Cierzo,0.1899801167799999,0.14308343358,0.11942263455,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-04-01,Cierzo,0.18941438014,0.14251511454,0.11884272015,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-03-01,Cierzo,0.2081308339799999,0.16131700278,0.13802822155,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-02-01,Cierzo,0.25982501946,0.21324715506,0.19101789985,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-01-01,Cierzo,0.1844877569,0.1375660029,0.11379263225,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-12-01,Cierzo,0.2167818901,0.1700075481,0.14689607925,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-11-01,Cierzo,0.23871597108,0.19204175088,0.1693798438,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-10-01,Cierzo,0.25244687078,0.20583532758,0.18345484955,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-09-01,Cierzo,0.26438006926,0.21784082686,0.19578499085,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-08-01,Cierzo,0.28066857002,0.23420367922,0.21248169295,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-07-01,Cierzo,0.26625407188,0.21972338368,0.1977059573,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-06-01,Cierzo,0.2980413993399999,0.25165580974,0.23028989765,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-05-01,Cierzo,0.31866721434,0.27237577474,0.25143261015,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-04-01,Cierzo,0.32384134736,0.27757352596,0.2567364106000001,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-03-01,Cierzo,0.4320149073999999,0.3862408624,0.3676208765,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-02-01,Cierzo,0.3340953239599999,0.28787430856,0.2672473591,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-01-01,Cierzo,0.33586325096,0.28965030556,0.2690595916,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-07-01,Cierzo,0.20914445,0.16233524,0.13906723,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-06-01,Levante,0.23143492136,0.18463943596,0.1614330300999999,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-05-01,Levante,0.20926511678,0.16236843358,0.13870763455,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-04-01,Levante,0.20869938014,0.1618001145399999,0.13812772015,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-03-01,Levante,0.22741583398,0.18060200278,0.15731322155,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-02-01,Levante,0.27911001946,0.23253215506,0.21030289985,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-01-01,Levante,0.2037727569,0.1568510028999999,0.13307763225,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-12-01,Levante,0.2360668901,0.1892925481,0.16618107925,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-11-01,Levante,0.25800097108,0.21132675088,0.1886648438,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-10-01,Levante,0.27173187078,0.22512032758,0.20273984955,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-09-01,Levante,0.28366506926,0.23712582686,0.21506999085,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-08-01,Levante,0.29995357002,0.25348867922,0.23176669295,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-07-01,Levante,0.28553907188,0.23900838368,0.2169909573,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-06-01,Levante,0.3173263993399999,0.27094080974,0.24957489765,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-05-01,Levante,0.33795221434,0.29166077474,0.27071761015,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-04-01,Levante,0.34312634736,0.29685852596,0.2760214106,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-03-01,Levante,0.4512999073999999,0.4055258624,0.3869058765,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-02-01,Levante,0.3533803239599999,0.30715930856,0.2865323591,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-01-01,Levante,0.35514825096,0.30893530556,0.2883445916,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-07-01,Levante,0.22842945,0.18162024,0.15835223,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-06-01,Levante+,0.23143492136,0.18463943596,0.1614330300999999,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-05-01,Levante+,0.20926511678,0.16236843358,0.13870763455,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-04-01,Levante+,0.20869938014,0.1618001145399999,0.13812772015,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-03-01,Levante+,0.22741583398,0.18060200278,0.15731322155,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-02-01,Levante+,0.27911001946,0.23253215506,0.21030289985,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-01-01,Levante+,0.2037727569,0.1568510028999999,0.13307763225,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-12-01,Levante+,0.2360668901,0.1892925481,0.16618107925,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-11-01,Levante+,0.25800097108,0.21132675088,0.1886648438,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-10-01,Levante+,0.27173187078,0.22512032758,0.20273984955,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-09-01,Levante+,0.28366506926,0.23712582686,0.21506999085,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-08-01,Levante+,0.29995357002,0.25348867922,0.23176669295,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-07-01,Levante+,0.28553907188,0.23900838368,0.2169909573,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-06-01,Levante+,0.3173263993399999,0.27094080974,0.24957489765,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-05-01,Levante+,0.33795221434,0.29166077474,0.27071761015,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-04-01,Levante+,0.34312634736,0.29685852596,0.2760214106,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-03-01,Levante+,0.4512999073999999,0.4055258624,0.3869058765,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-02-01,Levante+,0.3533803239599999,0.30715930856,0.2865323591,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-01-01,Levante+,0.35514825096,0.30893530556,0.2883445916,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-07-01,Levante+,0.22842945,0.18162024,0.15835223,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-06-01,Poniente,0.22128492136,0.17448943596,0.1512830301,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-05-01,Poniente,0.19911511678,0.1522184335799999,0.12855763455,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-04-01,Poniente,0.19854938014,0.15165011454,0.12797772015,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-03-01,Poniente,0.21726583398,0.17045200278,0.14716322155,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-02-01,Poniente,0.26896001946,0.22238215506,0.20015289985,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-01-01,Poniente,0.1936227569,0.1467010029,0.12292763225,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-12-01,Poniente,0.2259168901,0.1791425481,0.15603107925,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-11-01,Poniente,0.24785097108,0.2011767508799999,0.1785148438,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-10-01,Poniente,0.26158187078,0.21497032758,0.19258984955,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-09-01,Poniente,0.27351506926,0.22697582686,0.20491999085,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-08-01,Poniente,0.28980357002,0.24333867922,0.22161669295,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-07-01,Poniente,0.27538907188,0.22885838368,0.2068409573,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-06-01,Poniente,0.30717639934,0.26079080974,0.23942489765,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-05-01,Poniente,0.32780221434,0.28151077474,0.26056761015,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-04-01,Poniente,0.33297634736,0.28670852596,0.2658714106000001,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-03-01,Poniente,0.4411499074,0.3953758624,0.3767558765,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-02-01,Poniente,0.34323032396,0.29700930856,0.2763823591,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-01-01,Poniente,0.34499825096,0.29878530556,0.2781945916,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-07-01,Poniente,0.21827945,0.17147024,0.14820223,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-06-01,Poniente+,0.22128492136,0.17448943596,0.1512830301,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-05-01,Poniente+,0.19911511678,0.1522184335799999,0.12855763455,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-04-01,Poniente+,0.19854938014,0.15165011454,0.12797772015,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-03-01,Poniente+,0.21726583398,0.17045200278,0.14716322155,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-02-01,Poniente+,0.26896001946,0.22238215506,0.20015289985,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-01-01,Poniente+,0.1936227569,0.1467010029,0.12292763225,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-12-01,Poniente+,0.2259168901,0.1791425481,0.15603107925,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-11-01,Poniente+,0.24785097108,0.2011767508799999,0.1785148438,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-10-01,Poniente+,0.26158187078,0.21497032758,0.19258984955,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-09-01,Poniente+,0.27351506926,0.22697582686,0.20491999085,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-08-01,Poniente+,0.28980357002,0.24333867922,0.22161669295,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-07-01,Poniente+,0.27538907188,0.22885838368,0.2068409573,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-06-01,Poniente+,0.30717639934,0.26079080974,0.23942489765,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-05-01,Poniente+,0.32780221434,0.28151077474,0.26056761015,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-04-01,Poniente+,0.33297634736,0.28670852596,0.2658714106000001,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-03-01,Poniente+,0.4411499074,0.3953758624,0.3767558765,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-02-01,Poniente+,0.34323032396,0.29700930856,0.2763823591,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-01-01,Poniente+,0.34499825096,0.29878530556,0.2781945916,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-07-01,Poniente+,0.21827945,0.17147024,0.14820223,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-06-01,Tramontana,0.21417992136,0.16738443596,0.1441780301,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-05-01,Tramontana,0.19201011678,0.14511343358,0.12145263455,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-04-01,Tramontana,0.19144438014,0.14454511454,0.12087272015,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-03-01,Tramontana,0.21016083398,0.16334700278,0.14005822155,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-02-01,Tramontana,0.26185501946,0.21527715506,0.19304789985,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-01-01,Tramontana,0.1865177569,0.1395960029,0.11582263225,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-12-01,Tramontana,0.2188118901,0.1720375481,0.14892607925,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-11-01,Tramontana,0.24074597108,0.19407175088,0.1714098438,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-10-01,Tramontana,0.25447687078,0.20786532758,0.18548484955,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-09-01,Tramontana,0.26641006926,0.21987082686,0.19781499085,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-08-01,Tramontana,0.28269857002,0.23623367922,0.21451169295,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-07-01,Tramontana,0.26828407188,0.22175338368,0.1997359573,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-06-01,Tramontana,0.30007139934,0.25368580974,0.23231989765,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-05-01,Tramontana,0.32069721434,0.27440577474,0.25346261015,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-04-01,Tramontana,0.32587134736,0.27960352596,0.2587664106,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-03-01,Tramontana,0.4340449073999999,0.3882708624,0.3696508765,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-02-01,Tramontana,0.33612532396,0.28990430856,0.2692773591,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-01-01,Tramontana,0.33789325096,0.29168030556,0.2710895916,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-08-01,Tramontana,0.28269857002,0.23623367922,0.21451169295,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-07-01,Tramontana,0.26828407188,0.22175338368,0.1997359573,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-06-01,Tramontana,0.30007139934,0.25368580974,0.23231989765,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-05-01,Tramontana,0.32069721434,0.27440577474,0.25346261015,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-04-01,Tramontana,0.32587134736,0.27960352596,0.2587664106,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-03-01,Tramontana,0.4340449073999999,0.3882708624,0.3696508765,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-02-01,Tramontana,0.33612532396,0.28990430856,0.2692773591,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-01-01,Tramontana,0.33789325096,0.29168030556,0.2710895916,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-07-01,Tramontana,0.21117445,0.16436524,0.14109723,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-06-01,Tramontana+,0.21417992136,0.16738443596,0.1441780301,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-05-01,Tramontana+,0.19201011678,0.14511343358,0.12145263455,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-04-01,Tramontana+,0.19144438014,0.14454511454,0.12087272015,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-03-01,Tramontana+,0.21016083398,0.16334700278,0.14005822155,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-02-01,Tramontana+,0.26185501946,0.21527715506,0.19304789985,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-01-01,Tramontana+,0.1865177569,0.1395960029,0.11582263225,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-12-01,Tramontana+,0.2188118901,0.1720375481,0.14892607925,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-11-01,Tramontana+,0.24074597108,0.19407175088,0.1714098438,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-10-01,Tramontana+,0.25447687078,0.20786532758,0.18548484955,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-09-01,Tramontana+,0.26641006926,0.21987082686,0.19781499085,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-08-01,Tramontana+,0.28269857002,0.23623367922,0.21451169295,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-07-01,Tramontana+,0.26828407188,0.22175338368,0.1997359573,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-06-01,Tramontana+,0.30007139934,0.25368580974,0.23231989765,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-05-01,Tramontana+,0.32069721434,0.27440577474,0.25346261015,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-04-01,Tramontana+,0.32587134736,0.27960352596,0.2587664106,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-03-01,Tramontana+,0.4340449073999999,0.3882708624,0.3696508765,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-02-01,Tramontana+,0.33612532396,0.28990430856,0.2692773591,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-01-01,Tramontana+,0.33789325096,0.29168030556,0.2710895916,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-06-01,Tramontana+,0.21417992136,0.16738443596,0.1441780301,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-05-01,Tramontana+,0.19201011678,0.14511343358,0.12145263455,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-04-01,Tramontana+,0.19144438014,0.14454511454,0.12087272015,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-03-01,Tramontana+,0.21016083398,0.16334700278,0.14005822155,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-02-01,Tramontana+,0.26185501946,0.21527715506,0.19304789985,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2023-01-01,Tramontana+,0.1865177569,0.1395960029,0.11582263225,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-12-01,Tramontana+,0.2188118901,0.1720375481,0.14892607925,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-11-01,Tramontana+,0.24074597108,0.19407175088,0.1714098438,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-10-01,Tramontana+,0.25447687078,0.20786532758,0.18548484955,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-09-01,Tramontana+,0.26641006926,0.21987082686,0.19781499085,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-08-01,Tramontana+,0.28269857002,0.23623367922,0.21451169295,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-07-01,Tramontana+,0.26828407188,0.22175338368,0.1997359573,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-06-01,Tramontana+,0.30007139934,0.25368580974,0.23231989765,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-05-01,Tramontana+,0.32069721434,0.27440577474,0.25346261015,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-04-01,Tramontana+,0.32587134736,0.27960352596,0.2587664106,0.0,0.0,0.0
PENINSULA,2.0TD,ACCIONA,2022-03-01,Tramontana+,0.4340449073999999,0.3882708624,0.3696508765,0.0,0.0,0.0
