SISTEMA,TARIFA,CIA,MES,FEE,P1.,P2.,P3.,P4.,P5,P6.
PENINSULA,3.0TD,FACTOR,2023-09-01 00:00:00,17.5,0,0,0.178004,0.158565,0,0.146829
PENINSULA,3.0TD,FACTOR,2023-09-01 00:00:00,19.5,0,0,0.180004,0.160565,0,0.148829
PENINSULA,3.0TD,FACTOR,2023-09-01 00:00:00,21.5,0,0,0.182004,0.162565,0,0.150829
PENINSULA,3.0TD,FACTOR,2023-09-01 00:00:00,23.5,0,0,0.184004,0.164565,0,0.152829
PENINSULA,3.0TD,FACTOR,2023-09-01 00:00:00,25.5,0,0,0.186004,0.166565,0,0.154829
PENINSULA,3.0TD,FACTOR,2023-08-01 00:00:00,4,0,0,0.150013,0.137428,0,0.125613
PENINSULA,3.0TD,FACTOR,2023-08-01 00:00:00,6,0,0,0.152013,0.139428,0,0.127613
PENINSULA,3.0TD,FACTOR,2023-08-01 00:00:00,7.5,0,0,0.153513,0.140928,0,0.129113
PENINSULA,3.0TD,FACTOR,2023-08-01 00:00:00,8.5,0,0,0.154513,0.141928,0,0.130113
PENINSULA,3.0TD,FACTOR,2023-08-01 00:00:00,9.5,0,0,0.155513,0.142928,0,0.131113
PENINSULA,3.0TD,FACTOR,2023-08-01 00:00:00,11.5,0,0,0.157513,0.144928,0,0.133113
PENINSULA,3.0TD,FACTOR,2023-08-01 00:00:00,13.5,0,0,0.159513,0.146928,0,0.135113
PENINSULA,3.0TD,FACTOR,2023-08-01 00:00:00,15.5,0,0,0.161513,0.148928,0,0.137113
PENINSULA,3.0TD,FACTOR,2023-08-01 00:00:00,17.5,0,0,0.163513,0.150928,0,0.139113
PENINSULA,3.0TD,FACTOR,2023-08-01 00:00:00,19.5,0,0,0.165513,0.152928,0,0.141113
PENINSULA,3.0TD,FACTOR,2023-08-01 00:00:00,21.5,0,0,0.167513,0.154928,0,0.143113
PENINSULA,3.0TD,FACTOR,2023-08-01 00:00:00,23.5,0,0,0.169513,0.156928,0,0.145113
PENINSULA,3.0TD,FACTOR,2023-08-01 00:00:00,25.5,0,0,0.171513,0.158928,0,0.147113
PENINSULA,3.0TD,FACTOR,2023-07-01 00:00:00,4,0.174245,0.161514,0,0,0,0.117903
PENINSULA,3.0TD,FACTOR,2023-07-01 00:00:00,6,0.176245,0.163514,0,0,0,0.119903
PENINSULA,3.0TD,FACTOR,2023-07-01 00:00:00,7.5,0.177745,0.165014,0,0,0,0.121403
PENINSULA,3.0TD,FACTOR,2023-07-01 00:00:00,8.5,0.178745,0.166014,0,0,0,0.122403
PENINSULA,3.0TD,FACTOR,2023-07-01 00:00:00,9.5,0.179745,0.167014,0,0,0,0.123403
PENINSULA,3.0TD,FACTOR,2023-07-01 00:00:00,11.5,0.181745,0.169014,0,0,0,0.125403
PENINSULA,3.0TD,FACTOR,2023-07-01 00:00:00,13.5,0.183745,0.171014,0,0,0,0.127403
PENINSULA,3.0TD,FACTOR,2023-07-01 00:00:00,15.5,0.185745,0.173014,0,0,0,0.129403
PENINSULA,3.0TD,FACTOR,2023-07-01 00:00:00,17.5,0.187745,0.175014,0,0,0,0.131403
PENINSULA,3.0TD,FACTOR,2023-07-01 00:00:00,19.5,0.189745,0.177014,0,0,0,0.133403
PENINSULA,3.0TD,FACTOR,2023-07-01 00:00:00,21.5,0.191745,0.179014,0,0,0,0.135403
PENINSULA,3.0TD,FACTOR,2023-07-01 00:00:00,23.5,0.193745,0.181014,0,0,0,0.137403
PENINSULA,3.0TD,FACTOR,2023-07-01 00:00:00,25.5,0.195745,0.183014,0,0,0,0.139403
PENINSULA,3.0TD,FACTOR,2023-06-01 00:00:00,4,0,0,0.146373,0.136842,0,0.12499
PENINSULA,3.0TD,FACTOR,2023-06-01 00:00:00,6,0,0,0.148373,0.138842,0,0.12699
PENINSULA,3.0TD,FACTOR,2023-06-01 00:00:00,7.5,0,0,0.149873,0.140342,0,0.12849
PENINSULA,3.0TD,FACTOR,2023-06-01 00:00:00,8.5,0,0,0.150873,0.141342,0,0.12949
PENINSULA,3.0TD,FACTOR,2023-06-01 00:00:00,9.5,0,0,0.151873,0.142342,0,0.13049
PENINSULA,3.0TD,FACTOR,2023-06-01 00:00:00,11.5,0,0,0.153873,0.144342,0,0.13249
PENINSULA,3.0TD,FACTOR,2023-06-01 00:00:00,13.5,0,0,0.155873,0.146342,0,0.13449
PENINSULA,3.0TD,FACTOR,2023-06-01 00:00:00,15.5,0,0,0.157873,0.148342,0,0.13649
PENINSULA,3.0TD,FACTOR,2023-06-01 00:00:00,17.5,0,0,0.15987300000000002,0.150342,0,0.13849
PENINSULA,3.0TD,FACTOR,2023-06-01 00:00:00,19.5,0,0,0.16187300000000002,0.152342,0,0.14049
PENINSULA,3.0TD,FACTOR,2023-06-01 00:00:00,21.5,0,0,0.16387300000000002,0.154342,0,0.14249
PENINSULA,3.0TD,FACTOR,2023-06-01 00:00:00,23.5,0,0,0.16587300000000002,0.156342,0,0.14449
PENINSULA,3.0TD,FACTOR,2023-06-01 00:00:00,25.5,0,0,0.16787300000000002,0.158342,0,0.14649
PENINSULA,3.0TD,FACTOR,2023-05-01 00:00:00,4,0,0,0,0.117933,0.105351,0.111307
PENINSULA,3.0TD,FACTOR,2023-05-01 00:00:00,6,0,0,0,0.119933,0.107351,0.113307
PENINSULA,3.0TD,FACTOR,2023-05-01 00:00:00,7.5,0,0,0,0.121433,0.108851,0.114807
PENINSULA,3.0TD,FACTOR,2023-05-01 00:00:00,8.5,0,0,0,0.122433,0.109851,0.11580700000000001
PENINSULA,3.0TD,FACTOR,2023-05-01 00:00:00,9.5,0,0,0,0.123433,0.110851,0.11680700000000001
PENINSULA,3.0TD,FACTOR,2023-05-01 00:00:00,11.5,0,0,0,0.125433,0.112851,0.11880700000000001
PENINSULA,3.0TD,FACTOR,2023-05-01 00:00:00,13.5,0,0,0,0.127433,0.11485100000000001,0.12080700000000001
PENINSULA,3.0TD,FACTOR,2023-05-01 00:00:00,15.5,0,0,0,0.129433,0.11685100000000001,0.12280700000000001
PENINSULA,3.0TD,FACTOR,2023-05-01 00:00:00,17.5,0,0,0,0.131433,0.11885100000000001,0.12480700000000002
PENINSULA,3.0TD,FACTOR,2023-05-01 00:00:00,19.5,0,0,0,0.133433,0.12085100000000001,0.126807
PENINSULA,3.0TD,FACTOR,2023-05-01 00:00:00,21.5,0,0,0,0.135433,0.12285100000000002,0.128807
PENINSULA,3.0TD,FACTOR,2023-05-01 00:00:00,23.5,0,0,0,0.137433,0.12485100000000002,0.130807
PENINSULA,3.0TD,FACTOR,2023-05-01 00:00:00,25.5,0,0,0,0.139433,0.12685100000000002,0.132807
PENINSULA,3.0TD,FACTOR,2023-04-01 00:00:00,4,0,0,0,0.126911,0.106957,0.114322
PENINSULA,3.0TD,FACTOR,2023-04-01 00:00:00,6,0,0,0,0.128911,0.108957,0.116322
PENINSULA,3.0TD,FACTOR,2023-04-01 00:00:00,7.5,0,0,0,0.130411,0.110457,0.117822
PENINSULA,3.0TD,FACTOR,2023-04-01 00:00:00,8.5,0,0,0,0.131411,0.111457,0.118822
PENINSULA,3.0TD,FACTOR,2023-04-01 00:00:00,9.5,0,0,0,0.132411,0.112457,0.119822
PENINSULA,3.0TD,FACTOR,2023-04-01 00:00:00,11.5,0,0,0,0.134411,0.114457,0.121822
PENINSULA,3.0TD,FACTOR,2023-04-01 00:00:00,13.5,0,0,0,0.136411,0.116457,0.123822
PENINSULA,3.0TD,FACTOR,2023-04-01 00:00:00,15.5,0,0,0,0.138411,0.118457,0.125822
PENINSULA,3.0TD,FACTOR,2023-04-01 00:00:00,17.5,0,0,0,0.140411,0.12045700000000001,0.127822
PENINSULA,3.0TD,FACTOR,2023-04-01 00:00:00,19.5,0,0,0,0.142411,0.12245700000000001,0.129822
PENINSULA,3.0TD,FACTOR,2023-04-01 00:00:00,21.5,0,0,0,0.144411,0.12445700000000001,0.131822
PENINSULA,3.0TD,FACTOR,2023-04-01 00:00:00,23.5,0,0,0,0.146411,0.126457,0.133822
PENINSULA,3.0TD,FACTOR,2023-04-01 00:00:00,25.5,0,0,0,0.14841100000000002,0.12845700000000002,0.135822
PENINSULA,3.0TD,FACTOR,2023-03-01 00:00:00,4,0,0.17053,0.137827,0,0,0.134069
PENINSULA,3.0TD,FACTOR,2023-03-01 00:00:00,6,0,0.17253,0.139827,0,0,0.136069
PENINSULA,3.0TD,FACTOR,2023-03-01 00:00:00,7.5,0,0.17403,0.141327,0,0,0.137569
PENINSULA,3.0TD,FACTOR,2023-03-01 00:00:00,8.5,0,0.17503,0.142327,0,0,0.138569
PENINSULA,3.0TD,FACTOR,2023-03-01 00:00:00,9.5,0,0.17603,0.143327,0,0,0.139569
PENINSULA,3.0TD,FACTOR,2023-03-01 00:00:00,11.5,0,0.17803,0.145327,0,0,0.141569
PENINSULA,3.0TD,FACTOR,2023-03-01 00:00:00,13.5,0,0.18003,0.147327,0,0,0.143569
PENINSULA,3.0TD,FACTOR,2023-03-01 00:00:00,15.5,0,0.18203,0.14932700000000002,0,0,0.145569
PENINSULA,3.0TD,FACTOR,2023-03-01 00:00:00,17.5,0,0.18403,0.15132700000000002,0,0,0.147569
PENINSULA,3.0TD,FACTOR,2023-03-01 00:00:00,19.5,0,0.18603,0.15332700000000002,0,0,0.149569
PENINSULA,3.0TD,FACTOR,2023-03-01 00:00:00,21.5,0,0.18803,0.15532700000000002,0,0,0.151569
PENINSULA,3.0TD,FACTOR,2023-03-01 00:00:00,23.5,0,0.19003,0.15732700000000002,0,0,0.153569
PENINSULA,3.0TD,FACTOR,2023-03-01 00:00:00,25.5,0,0.19203,0.15932700000000002,0,0,0.155569
PENINSULA,3.0TD,FACTOR,2023-02-01 00:00:00,4,0.237965,0.216289,0,0,0,0.170743
PENINSULA,3.0TD,FACTOR,2023-02-01 00:00:00,6,0.239965,0.218289,0,0,0,0.172743
PENINSULA,3.0TD,FACTOR,2023-02-01 00:00:00,7.5,0.241465,0.219789,0,0,0,0.174243
PENINSULA,3.0TD,FACTOR,2023-02-01 00:00:00,8.5,0.242465,0.220789,0,0,0,0.175243
PENINSULA,3.0TD,FACTOR,2023-02-01 00:00:00,9.5,0.24346500000000001,0.22178900000000001,0,0,0,0.176243
PENINSULA,3.0TD,FACTOR,2023-02-01 00:00:00,11.5,0.24546500000000002,0.22378900000000002,0,0,0,0.178243
PENINSULA,3.0TD,FACTOR,2023-02-01 00:00:00,13.5,0.24746500000000002,0.22578900000000002,0,0,0,0.18024300000000001
PENINSULA,3.0TD,FACTOR,2023-02-01 00:00:00,15.5,0.24946500000000002,0.22778900000000002,0,0,0,0.18224300000000002
PENINSULA,3.0TD,FACTOR,2023-02-01 00:00:00,17.5,0.251465,0.22978900000000002,0,0,0,0.18424300000000002
PENINSULA,3.0TD,FACTOR,2023-02-01 00:00:00,19.5,0.253465,0.23178900000000002,0,0,0,0.18624300000000002
PENINSULA,3.0TD,FACTOR,2023-02-01 00:00:00,21.5,0.255465,0.23378900000000002,0,0,0,0.18824300000000002
PENINSULA,3.0TD,FACTOR,2023-02-01 00:00:00,23.5,0.257465,0.23578900000000003,0,0,0,0.19024300000000002
PENINSULA,3.0TD,FACTOR,2023-02-01 00:00:00,25.5,0.259465,0.23778900000000003,0,0,0,0.19224300000000002
PENINSULA,3.0TD,FACTOR,2023-01-01 00:00:00,4,0.190608,0.157213,0,0,0,0.086932
PENINSULA,3.0TD,FACTOR,2023-01-01 00:00:00,6,0.192608,0.159213,0,0,0,0.088932
PENINSULA,3.0TD,FACTOR,2023-01-01 00:00:00,7.5,0.194108,0.160713,0,0,0,0.090432
PENINSULA,3.0TD,FACTOR,2023-01-01 00:00:00,8.5,0.195108,0.161713,0,0,0,0.091432
PENINSULA,3.0TD,FACTOR,2023-01-01 00:00:00,9.5,0.196108,0.162713,0,0,0,0.092432
PENINSULA,3.0TD,FACTOR,2023-01-01 00:00:00,11.5,0.198108,0.164713,0,0,0,0.094432
PENINSULA,3.0TD,FACTOR,2023-01-01 00:00:00,13.5,0.200108,0.166713,0,0,0,0.096432
PENINSULA,3.0TD,FACTOR,2023-01-01 00:00:00,15.5,0.202108,0.168713,0,0,0,0.098432
PENINSULA,3.0TD,FACTOR,2023-01-01 00:00:00,17.5,0.204108,0.170713,0,0,0,0.10043200000000001
PENINSULA,3.0TD,FACTOR,2023-01-01 00:00:00,19.5,0.206108,0.172713,0,0,0,0.10243200000000001
PENINSULA,3.0TD,FACTOR,2023-01-01 00:00:00,21.5,0.20810800000000002,0.174713,0,0,0,0.10443200000000001
PENINSULA,3.0TD,FACTOR,2023-01-01 00:00:00,23.5,0.21010800000000002,0.176713,0,0,0,0.10643200000000001
PENINSULA,3.0TD,FACTOR,2023-01-01 00:00:00,25.5,0.21210800000000002,0.178713,0,0,0,0.10843200000000001
PENINSULA,3.0TD,FACTOR,2022-12-01 00:00:00,4,0.198582,0.177214,0,0,0,0.134724
PENINSULA,3.0TD,FACTOR,2022-12-01 00:00:00,6,0.200582,0.179214,0,0,0,0.136724
PENINSULA,3.0TD,FACTOR,2022-12-01 00:00:00,7.5,0.202082,0.180714,0,0,0,0.138224
PENINSULA,3.0TD,FACTOR,2022-12-01 00:00:00,8.5,0.203082,0.18171400000000001,0,0,0,0.13922400000000001
PENINSULA,3.0TD,FACTOR,2022-12-01 00:00:00,9.5,0.204082,0.18271400000000002,0,0,0,0.14022400000000002
PENINSULA,3.0TD,FACTOR,2022-12-01 00:00:00,11.5,0.20608200000000002,0.18471400000000002,0,0,0,0.14222400000000002
PENINSULA,3.0TD,FACTOR,2022-12-01 00:00:00,13.5,0.20808200000000002,0.18671400000000002,0,0,0,0.14422400000000002
PENINSULA,3.0TD,FACTOR,2022-12-01 00:00:00,15.5,0.21008200000000002,0.18871400000000002,0,0,0,0.14622400000000002
PENINSULA,3.0TD,FACTOR,2022-12-01 00:00:00,17.5,0.21208200000000002,0.19071400000000002,0,0,0,0.14822400000000002
PENINSULA,3.0TD,FACTOR,2022-12-01 00:00:00,19.5,0.21408200000000002,0.19271400000000002,0,0,0,0.15022400000000002
PENINSULA,3.0TD,FACTOR,2022-12-01 00:00:00,21.5,0.21608200000000002,0.19471400000000003,0,0,0,0.15222400000000003
PENINSULA,3.0TD,FACTOR,2022-12-01 00:00:00,23.5,0.21808200000000003,0.19671400000000003,0,0,0,0.15422400000000003
PENINSULA,3.0TD,FACTOR,2022-12-01 00:00:00,25.5,0.22008200000000003,0.19871400000000003,0,0,0,0.15622400000000003
PENINSULA,3.0TD,FACTOR,2022-11-01 00:00:00,4,0,0.204583,0.176865,0,0,0.145818
PENINSULA,3.0TD,FACTOR,2022-11-01 00:00:00,6,0,0.206583,0.178865,0,0,0.147818
PENINSULA,3.0TD,FACTOR,2022-11-01 00:00:00,7.5,0,0.208083,0.180365,0,0,0.149318
PENINSULA,3.0TD,FACTOR,2022-11-01 00:00:00,8.5,0,0.209083,0.181365,0,0,0.150318
PENINSULA,3.0TD,FACTOR,2022-11-01 00:00:00,9.5,0,0.210083,0.182365,0,0,0.151318
PENINSULA,3.0TD,FACTOR,2022-11-01 00:00:00,11.5,0,0.212083,0.184365,0,0,0.153318
PENINSULA,3.0TD,FACTOR,2022-11-01 00:00:00,13.5,0,0.214083,0.186365,0,0,0.155318
PENINSULA,3.0TD,FACTOR,2022-11-01 00:00:00,15.5,0,0.216083,0.188365,0,0,0.157318
PENINSULA,3.0TD,FACTOR,2022-11-01 00:00:00,17.5,0,0.218083,0.190365,0,0,0.15931800000000002
PENINSULA,3.0TD,FACTOR,2022-11-01 00:00:00,19.5,0,0.220083,0.192365,0,0,0.16131800000000002
PENINSULA,3.0TD,FACTOR,2022-11-01 00:00:00,21.5,0,0.222083,0.194365,0,0,0.16331800000000002
PENINSULA,3.0TD,FACTOR,2022-11-01 00:00:00,23.5,0,0.224083,0.196365,0,0,0.16531800000000002
PENINSULA,3.0TD,FACTOR,2022-11-01 00:00:00,25.5,0,0.226083,0.198365,0,0,0.16731800000000002
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,4,0,0,0,0.200939,0.168577,0.154767
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,4,0,0,0,0.151004,0.129067,0.125229
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,6,0,0,0,0.202939,0.170577,0.156767
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,6,0,0,0,0.153004,0.131067,0.127229
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,7.5,0,0,0,0.204439,0.172077,0.158267
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,7.5,0,0,0,0.154504,0.132567,0.128729
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,8.5,0,0,0,0.205439,0.173077,0.159267
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,8.5,0,0,0,0.155504,0.133567,0.129729
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,9.5,0,0,0,0.206439,0.174077,0.160267
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,9.5,0,0,0,0.156504,0.134567,0.130729
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,11.5,0,0,0,0.208439,0.176077,0.162267
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,11.5,0,0,0,0.158504,0.136567,0.132729
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,13.5,0,0,0,0.21043900000000001,0.178077,0.164267
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,13.5,0,0,0,0.160504,0.138567,0.134729
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,15.5,0,0,0,0.21243900000000002,0.18007700000000001,0.166267
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,15.5,0,0,0,0.162504,0.140567,0.136729
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,17.5,0,0,0,0.21443900000000002,0.18207700000000002,0.168267
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,17.5,0,0,0,0.164504,0.142567,0.138729
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,19.5,0,0,0,0.21643900000000002,0.18407700000000002,0.170267
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,19.5,0,0,0,0.166504,0.144567,0.140729
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,21.5,0,0,0,0.21843900000000002,0.18607700000000002,0.172267
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,21.5,0,0,0,0.168504,0.146567,0.142729
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,23.5,0,0,0,0.22043900000000002,0.18807700000000002,0.174267
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,23.5,0,0,0,0.170504,0.148567,0.144729
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,25.5,0,0,0,0.22243900000000003,0.19007700000000002,0.176267
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,25.5,0,0,0,0.172504,0.150567,0.146729
PENINSULA,3.0TD,FACTOR,2022-10-01 00:00:00,29.5,0,0,0,0.174504,0.152567,0.148729
PENINSULA,3.0TD,FACTOR,2022-09-01 00:00:00,4,0,0,0.218834,0.187103,0,0.168781
PENINSULA,3.0TD,FACTOR,2022-09-01 00:00:00,6,0,0,0.220834,0.189103,0,0.170781
PENINSULA,3.0TD,FACTOR,2022-09-01 00:00:00,7.5,0,0,0.222334,0.190603,0,0.172281
PENINSULA,3.0TD,FACTOR,2022-09-01 00:00:00,8.5,0,0,0.223334,0.191603,0,0.173281
PENINSULA,3.0TD,FACTOR,2022-09-01 00:00:00,9.5,0,0,0.224334,0.192603,0,0.174281
PENINSULA,3.0TD,FACTOR,2022-09-01 00:00:00,11.5,0,0,0.226334,0.194603,0,0.176281
PENINSULA,3.0TD,FACTOR,2022-09-01 00:00:00,13.5,0,0,0.228334,0.196603,0,0.178281
PENINSULA,3.0TD,FACTOR,2022-09-01 00:00:00,15.5,0,0,0.230334,0.198603,0,0.180281
PENINSULA,3.0TD,FACTOR,2022-09-01 00:00:00,17.5,0,0,0.232334,0.200603,0,0.182281
PENINSULA,3.0TD,FACTOR,2022-09-01 00:00:00,19.5,0,0,0.23433400000000001,0.202603,0,0.184281
PENINSULA,3.0TD,FACTOR,2022-09-01 00:00:00,21.5,0,0,0.23633400000000002,0.204603,0,0.186281
PENINSULA,3.0TD,FACTOR,2022-09-01 00:00:00,23.5,0,0,0.23833400000000002,0.206603,0,0.188281
PENINSULA,3.0TD,FACTOR,2022-09-01 00:00:00,25.5,0,0,0.24033400000000002,0.208603,0,0.190281
PENINSULA,3.0TD,FACTOR,2022-08-01 00:00:00,4,0,0,0.218344,0.207579,0,0.194649
PENINSULA,3.0TD,FACTOR,2022-08-01 00:00:00,6,0,0,0.220344,0.209579,0,0.196649
PENINSULA,3.0TD,FACTOR,2022-08-01 00:00:00,7.5,0,0,0.221844,0.211079,0,0.198149
PENINSULA,3.0TD,FACTOR,2022-08-01 00:00:00,8.5,0,0,0.22284400000000001,0.212079,0,0.199149
PENINSULA,3.0TD,FACTOR,2022-08-01 00:00:00,9.5,0,0,0.22384400000000002,0.213079,0,0.200149
PENINSULA,3.0TD,FACTOR,2022-08-01 00:00:00,11.5,0,0,0.22584400000000002,0.215079,0,0.202149
PENINSULA,3.0TD,FACTOR,2022-08-01 00:00:00,13.5,0,0,0.22784400000000002,0.217079,0,0.204149
PENINSULA,3.0TD,FACTOR,2022-08-01 00:00:00,15.5,0,0,0.22984400000000002,0.219079,0,0.206149
PENINSULA,3.0TD,FACTOR,2022-08-01 00:00:00,17.5,0,0,0.23184400000000002,0.221079,0,0.208149
PENINSULA,3.0TD,FACTOR,2022-08-01 00:00:00,19.5,0,0,0.23384400000000002,0.223079,0,0.210149
PENINSULA,3.0TD,FACTOR,2022-08-01 00:00:00,21.5,0,0,0.23584400000000003,0.225079,0,0.212149
PENINSULA,3.0TD,FACTOR,2022-08-01 00:00:00,23.5,0,0,0.23784400000000003,0.227079,0,0.214149
PENINSULA,3.0TD,FACTOR,2022-08-01 00:00:00,25.5,0,0,0.23984400000000003,0.229079,0,0.216149
PENINSULA,3.0TD,FACTOR,2022-07-01 00:00:00,4,0.234961,0.222395,0,0,0,0.175663
PENINSULA,3.0TD,FACTOR,2022-07-01 00:00:00,6,0.236961,0.224395,0,0,0,0.177663
PENINSULA,3.0TD,FACTOR,2022-07-01 00:00:00,7.5,0.238461,0.225895,0,0,0,0.179163
PENINSULA,3.0TD,FACTOR,2022-07-01 00:00:00,8.5,0.239461,0.226895,0,0,0,0.180163
PENINSULA,3.0TD,FACTOR,2022-07-01 00:00:00,9.5,0.240461,0.22789500000000001,0,0,0,0.181163
PENINSULA,3.0TD,FACTOR,2022-07-01 00:00:00,11.5,0.242461,0.22989500000000002,0,0,0,0.183163
PENINSULA,3.0TD,FACTOR,2022-07-01 00:00:00,13.5,0.244461,0.23189500000000002,0,0,0,0.185163
PENINSULA,3.0TD,FACTOR,2022-07-01 00:00:00,15.5,0.246461,0.23389500000000002,0,0,0,0.187163
PENINSULA,3.0TD,FACTOR,2022-07-01 00:00:00,17.5,0.24846100000000002,0.23589500000000002,0,0,0,0.189163
PENINSULA,3.0TD,FACTOR,2022-07-01 00:00:00,19.5,0.250461,0.23789500000000002,0,0,0,0.191163
PENINSULA,3.0TD,FACTOR,2022-07-01 00:00:00,21.5,0.252461,0.23989500000000002,0,0,0,0.193163
PENINSULA,3.0TD,FACTOR,2022-07-01 00:00:00,23.5,0.254461,0.24189500000000003,0,0,0,0.195163
PENINSULA,3.0TD,FACTOR,2022-07-01 00:00:00,25.5,0.256461,0.24389500000000003,0,0,0,0.197163
PENINSULA,3.0TD,FACTOR,2022-06-01 00:00:00,4,0,0,0.230696,0.219968,0,0.211684
PENINSULA,3.0TD,FACTOR,2022-06-01 00:00:00,6,0,0,0.232696,0.221968,0,0.213684
PENINSULA,3.0TD,FACTOR,2022-06-01 00:00:00,7.5,0,0,0.234196,0.223468,0,0.215184
PENINSULA,3.0TD,FACTOR,2022-06-01 00:00:00,8.5,0,0,0.235196,0.224468,0,0.216184
PENINSULA,3.0TD,FACTOR,2022-06-01 00:00:00,9.5,0,0,0.236196,0.225468,0,0.217184
PENINSULA,3.0TD,FACTOR,2022-06-01 00:00:00,11.5,0,0,0.238196,0.227468,0,0.219184
PENINSULA,3.0TD,FACTOR,2022-06-01 00:00:00,13.5,0,0,0.240196,0.229468,0,0.221184
PENINSULA,3.0TD,FACTOR,2022-06-01 00:00:00,15.5,0,0,0.242196,0.231468,0,0.223184
PENINSULA,3.0TD,FACTOR,2022-06-01 00:00:00,17.5,0,0,0.244196,0.233468,0,0.225184
PENINSULA,3.0TD,FACTOR,2022-06-01 00:00:00,19.5,0,0,0.246196,0.235468,0,0.227184
PENINSULA,3.0TD,FACTOR,2022-06-01 00:00:00,21.5,0,0,0.248196,0.237468,0,0.229184
PENINSULA,3.0TD,FACTOR,2022-06-01 00:00:00,23.5,0,0,0.250196,0.23946800000000001,0,0.231184
PENINSULA,3.0TD,FACTOR,2022-06-01 00:00:00,25.5,0,0,0.252196,0.24146800000000002,0,0.233184
PENINSULA,3.0TD,FACTOR,2022-05-01 00:00:00,4,0,0,0,0.253215,0.2362,0.233357
PENINSULA,3.0TD,FACTOR,2022-05-01 00:00:00,6,0,0,0,0.255215,0.2382,0.235357
PENINSULA,3.0TD,FACTOR,2022-05-01 00:00:00,7.5,0,0,0,0.256715,0.2397,0.236857
PENINSULA,3.0TD,FACTOR,2022-05-01 00:00:00,8.5,0,0,0,0.257715,0.2407,0.237857
PENINSULA,3.0TD,FACTOR,2022-05-01 00:00:00,9.5,0,0,0,0.25871500000000003,0.2417,0.238857
PENINSULA,3.0TD,FACTOR,2022-05-01 00:00:00,11.5,0,0,0,0.26071500000000003,0.2437,0.24085700000000002
PENINSULA,3.0TD,FACTOR,2022-05-01 00:00:00,13.5,0,0,0,0.26271500000000003,0.2457,0.24285700000000002
PENINSULA,3.0TD,FACTOR,2022-05-01 00:00:00,15.5,0,0,0,0.26471500000000003,0.2477,0.24485700000000002
PENINSULA,3.0TD,FACTOR,2022-05-01 00:00:00,17.5,0,0,0,0.26671500000000004,0.2497,0.24685700000000002
PENINSULA,3.0TD,FACTOR,2022-05-01 00:00:00,19.5,0,0,0,0.26871500000000004,0.2517,0.24885700000000002
PENINSULA,3.0TD,FACTOR,2022-05-01 00:00:00,21.5,0,0,0,0.27071500000000004,0.2537,0.250857
PENINSULA,3.0TD,FACTOR,2022-05-01 00:00:00,23.5,0,0,0,0.27271500000000004,0.2557,0.252857
PENINSULA,3.0TD,FACTOR,2022-05-01 00:00:00,25.5,0,0,0,0.27471500000000004,0.2577,0.254857
PENINSULA,3.0TD,FACTOR,2022-04-01 00:00:00,4,0,0,0,0.272982,0.242214,0.239691
PENINSULA,3.0TD,FACTOR,2022-04-01 00:00:00,6,0,0,0,0.274982,0.244214,0.241691
PENINSULA,3.0TD,FACTOR,2022-04-01 00:00:00,7.5,0,0,0,0.276482,0.245714,0.243191
PENINSULA,3.0TD,FACTOR,2022-04-01 00:00:00,8.5,0,0,0,0.277482,0.246714,0.244191
PENINSULA,3.0TD,FACTOR,2022-04-01 00:00:00,9.5,0,0,0,0.278482,0.247714,0.245191
PENINSULA,3.0TD,FACTOR,2022-04-01 00:00:00,11.5,0,0,0,0.280482,0.249714,0.247191
PENINSULA,3.0TD,FACTOR,2022-04-01 00:00:00,13.5,0,0,0,0.282482,0.251714,0.249191
PENINSULA,3.0TD,FACTOR,2022-04-01 00:00:00,15.5,0,0,0,0.284482,0.253714,0.251191
PENINSULA,3.0TD,FACTOR,2022-04-01 00:00:00,17.5,0,0,0,0.286482,0.255714,0.253191
